车牌号,交叉口,start,end,count
AF4EBCBK,环西路-纬中路,2024-05-04 06:33:56.429,2024-05-04 07:07:19.520,5
AF4EBCBK,环西路-纬中路,2024-05-04 07:00:04.292,2024-05-04 07:07:19.520,4
AF4EBCBK,环西路-纬中路,2024-05-04 07:00:08.733,2024-05-04 07:07:19.520,3
AF4EBCBK,环西路-纬中路,2024-05-05 05:42:38.097,2024-05-05 06:15:38.185,7
AF4EBCBK,环西路-纬中路,2024-05-05 05:51:18.882,2024-05-05 06:15:38.185,6
AF4EBCBK,环西路-纬中路,2024-05-05 05:57:09.382,2024-05-05 06:15:38.185,5
AF4EBCBK,环西路-纬中路,2024-05-05 05:58:42.898,2024-05-05 06:15:38.185,4
AF4EBCBK,环西路-纬中路,2024-05-05 06:12:57.255,2024-05-05 06:15:38.185,3
AF4EBCBK,环西路-纬中路,2024-05-05 12:11:59.145,2024-05-05 13:09:30.075,5
AF4EBCBK,环西路-纬中路,2024-05-05 12:12:03.044,2024-05-05 13:09:30.075,4
AF4EBCBK,环西路-纬中路,2024-05-05 13:01:52.689,2024-05-05 13:09:30.075,3
AF4EBCBK,经五路-纬中路,2024-05-02 19:04:34.520,2024-05-02 20:00:48.702,4
AF4EBCBK,经五路-纬中路,2024-05-02 19:05:46.648,2024-05-02 20:00:48.702,3
AF4EBCBK,纬中路-景区出入口,2024-05-01 07:18:35.127,2024-05-01 07:35:50.483,3
AF4EBCBK,纬中路-景区出入口,2024-05-02 17:34:17.166,2024-05-02 18:18:57.487,3
AF4EBCBK,纬中路-景区出入口,2024-05-02 19:24:20.967,2024-05-02 19:58:01.014,3
AF4EBCBK,经三路-纬中路,2024-05-05 12:59:24.315,2024-05-05 13:32:29.213,3
AF4EBCBK,经中路-环北路,2024-05-02 17:59:49.553,2024-05-02 18:52:38.115,4
AF4EBCBK,经中路-环北路,2024-05-02 18:26:27.804,2024-05-02 18:52:38.115,3
AF4EC76K,经中路-纬中路,2024-05-04 14:46:56.000,2024-05-04 15:16:05.000,3
AF4ECBEM,环西路-纬中路,2024-05-01 17:18:21.716,2024-05-01 17:52:48.487,4
AF4ECBEM,环西路-纬中路,2024-05-01 17:19:16.935,2024-05-01 17:52:48.487,3
AF4ECBEM,环西路-纬中路,2024-05-02 14:02:43.029,2024-05-02 14:03:49.367,3
AF4ECBEM,环西路-纬中路,2024-05-03 11:04:10.628,2024-05-03 11:11:52.142,3
AF4ECBEM,环西路-纬中路,2024-05-05 16:26:32.849,2024-05-05 16:31:11.957,3
AF4ECBEM,环西路-纬中路,2024-05-05 18:09:15.618,2024-05-05 18:41:32.285,3
AF4ED58K,纬中路-景区出入口,2024-05-04 17:35:30.998,2024-05-04 17:42:36.958,3
AF4ED58K,环西路-纬中路,2024-05-01 20:38:45.228,2024-05-01 21:02:27.217,3
AF4ED58K,环西路-纬中路,2024-05-03 09:03:22.539,2024-05-03 09:29:11.030,3
AF4ED58K,经中路-环北路,2024-05-02 17:43:46.417,2024-05-02 18:03:01.952,3
AF4ED6BK,经中路-环北路,2024-05-04 10:32:58.040,2024-05-04 11:23:02.923,3
AF4ED6BK,经五路-纬中路,2024-05-02 10:25:37.871,2024-05-02 11:13:21.538,3
AF4ED7DM,经中路-纬中路,2024-05-04 12:56:51.000,2024-05-04 13:52:24.000,3
AF4ED7DM,经中路-纬中路,2024-05-04 13:08:05.000,2024-05-04 13:57:23.000,3
AF4ED7DM,环西路-纬中路,2024-05-04 13:12:52.764,2024-05-04 13:47:17.824,4
AF4ED7DM,环西路-纬中路,2024-05-04 13:13:00.815,2024-05-04 13:47:17.824,3
AF4EDA7K,纬中路-景区出入口,2024-05-01 22:02:07.790,2024-05-01 22:05:50.417,3
AF4F453,环西路-纬中路,2024-05-02 23:26:34.874,2024-05-02 23:39:31.249,3
AF4F4C6K,纬中路-景区出入口,2024-05-02 19:42:04.613,2024-05-02 20:02:26.782,3
AF4F4C6K,纬中路-景区出入口,2024-05-04 20:00:19.600,2024-05-04 20:25:49.896,3
AF4F4C6K,经一路-纬中路,2024-05-01 08:44:14.709,2024-05-01 09:25:13.380,4
AF4F4C6K,经一路-纬中路,2024-05-01 09:00:11.505,2024-05-01 09:25:13.380,3
AF4F4C6K,经一路-纬中路,2024-05-01 09:18:41.701,2024-05-01 10:09:48.530,3
AF4F4C6K,经一路-纬中路,2024-05-02 19:47:29.036,2024-05-02 20:19:51.063,3
AF4F4C6K,经一路-纬中路,2024-05-03 18:56:08.392,2024-05-03 19:30:44.703,4
AF4F4C6K,经一路-纬中路,2024-05-03 19:25:59.579,2024-05-03 19:30:44.703,3
AF4F4C6K,环西路-纬中路,2024-05-01 08:51:30.531,2024-05-01 09:23:50.575,9
AF4F4C6K,环西路-纬中路,2024-05-01 08:51:54.735,2024-05-01 09:23:50.575,8
AF4F4C6K,环西路-纬中路,2024-05-01 08:58:12.027,2024-05-01 09:57:47.934,9
AF4F4C6K,环西路-纬中路,2024-05-01 08:58:31.032,2024-05-01 09:57:47.934,8
AF4F4C6K,环西路-纬中路,2024-05-01 09:19:27.967,2024-05-01 09:57:47.934,7
AF4F4C6K,环西路-纬中路,2024-05-01 09:19:39.655,2024-05-01 09:57:47.934,6
AF4F4C6K,环西路-纬中路,2024-05-01 09:21:39.736,2024-05-01 09:57:47.934,5
AF4F4C6K,环西路-纬中路,2024-05-01 09:23:29.760,2024-05-01 09:57:47.934,4
AF4F4C6K,环西路-纬中路,2024-05-01 09:23:50.575,2024-05-01 09:57:47.934,3
AF4F4C6K,环西路-纬中路,2024-05-01 15:31:30.687,2024-05-01 15:51:31.461,4
AF4F4C6K,环西路-纬中路,2024-05-01 15:31:35.610,2024-05-01 15:51:31.461,3
AF4F4C6K,环西路-纬中路,2024-05-02 20:12:51.491,2024-05-02 20:18:09.731,4
AF4F4C6K,环西路-纬中路,2024-05-02 20:13:09.375,2024-05-02 20:18:09.731,3
AF4F4C6K,环西路-纬中路,2024-05-03 11:03:22.138,2024-05-03 11:41:51.593,5
AF4F4C6K,环西路-纬中路,2024-05-03 11:03:26.135,2024-05-03 11:41:51.593,4
AF4F4C6K,环西路-纬中路,2024-05-03 11:07:05.726,2024-05-03 11:41:51.593,3
AF4F4C6K,环西路-纬中路,2024-05-03 11:41:42.580,2024-05-03 12:17:16.904,3
AF4F4C6K,环西路-纬中路,2024-05-03 13:39:28.124,2024-05-03 13:44:49.524,4
AF4F4C6K,环西路-纬中路,2024-05-03 13:39:57.003,2024-05-03 13:44:49.524,3
AF4F4C6K,环西路-纬中路,2024-05-03 18:54:56.988,2024-05-03 19:34:54.716,5
AF4F4C6K,环西路-纬中路,2024-05-03 18:55:01.277,2024-05-03 19:34:54.716,4
AF4F4C6K,环西路-纬中路,2024-05-03 19:31:29.739,2024-05-03 19:34:54.716,3
AF4F4C6K,环西路-纬中路,2024-05-04 12:00:57.830,2024-05-04 12:31:47.674,6
AF4F4C6K,环西路-纬中路,2024-05-04 12:05:31.229,2024-05-04 12:31:47.674,5
AF4F4C6K,环西路-纬中路,2024-05-04 12:06:18.301,2024-05-04 12:31:47.674,4
AF4F4C6K,环西路-纬中路,2024-05-04 12:29:59.795,2024-05-04 12:31:47.674,3
AF4F4C6K,环西路-纬中路,2024-05-04 19:39:00.919,2024-05-04 19:54:00.635,3
AF4F4C6K,经三路-纬中路,2024-05-03 12:51:48.720,2024-05-03 13:36:17.208,3
AF4F56CK,经中路-纬一路,2024-05-01 10:11:43.000,2024-05-01 10:49:01.000,4
AF4F56CK,经中路-纬一路,2024-05-01 10:28:00.000,2024-05-01 10:49:01.000,3
AF4F56CK,经中路-纬中路,2024-05-03 09:47:06.000,2024-05-03 10:45:53.000,3
AF4F56CK,经中路-纬中路,2024-05-03 10:27:47.000,2024-05-03 11:01:50.000,3
AF4F68FK,环西路-纬中路,2024-05-01 13:13:54.975,2024-05-01 13:23:31.707,3
AF4F77T,环西路-纬中路,2024-05-05 19:17:57.409,2024-05-05 19:41:59.576,3
AF4F7AQ,纬中路-景区出入口,2024-05-02 20:07:42.556,2024-05-02 20:31:55.894,3
AF4F7EB,环西路-纬中路,2024-05-03 10:06:21.788,2024-05-03 10:17:09.154,3
AF4F970,经中路-纬中路,2024-05-04 14:43:04.000,2024-05-04 15:31:28.000,3
AF4F970,环西路-纬中路,2024-05-05 15:03:47.936,2024-05-05 15:08:09.644,3
AF4F98BK,环西路-纬中路,2024-05-02 08:03:23.670,2024-05-02 09:01:48.116,4
AF4F98BK,环西路-纬中路,2024-05-02 08:03:28.396,2024-05-02 09:01:48.116,3
AF4F98BK,环西路-纬中路,2024-05-02 09:01:25.842,2024-05-02 09:55:03.373,3
AF4F98BK,环西路-纬中路,2024-05-02 09:55:03.373,2024-05-02 10:26:12.051,4
AF4F98BK,环西路-纬中路,2024-05-02 10:22:02.190,2024-05-02 10:26:12.051,3
AF4F98BK,环西路-纬中路,2024-05-04 13:40:18.388,2024-05-04 14:38:30.638,4
AF4F98BK,环西路-纬中路,2024-05-04 13:45:53.201,2024-05-04 14:38:30.638,3
AF4F98BK,经中路-纬一路,2024-05-02 08:10:09.000,2024-05-02 08:55:51.000,3
AF4F9EFK,经中路-纬中路,2024-05-05 15:18:32.000,2024-05-05 15:46:45.000,3
AF4FA79K,环西路-纬中路,2024-05-01 19:02:28.773,2024-05-01 19:30:22.019,3
AF4FA7EK,环西路-纬中路,2024-05-02 09:29:18.054,2024-05-02 10:22:29.409,3
AF4FA8FK,环西路-纬中路,2024-05-01 19:13:33.696,2024-05-01 19:36:24.279,3
AF4FAAEK,环西路-纬中路,2024-05-01 19:56:16.340,2024-05-01 20:03:39.309,4
AF4FAAEK,环西路-纬中路,2024-05-01 19:56:44.886,2024-05-01 20:03:39.309,3
AF4FADEK,环西路-纬中路,2024-05-03 20:04:48.052,2024-05-03 20:13:49.989,4
AF4FADEK,环西路-纬中路,2024-05-03 20:04:59.017,2024-05-03 20:13:49.989,3
AF4FB8DK,环西路-纬中路,2024-05-05 13:09:43.918,2024-05-05 13:34:36.729,4
AF4FB8DK,环西路-纬中路,2024-05-05 13:09:51.028,2024-05-05 13:34:36.729,3
AF4FBAV,经五路-纬中路,2024-05-02 08:42:33.648,2024-05-02 09:20:04.440,3
AF4FBB7K,经三路-纬中路,2024-05-02 14:08:58.528,2024-05-02 15:05:36.059,4
AF4FBB7K,经三路-纬中路,2024-05-02 14:57:21.973,2024-05-02 15:49:48.208,4
AF4FBB7K,经三路-纬中路,2024-05-02 14:58:01.970,2024-05-02 15:49:48.208,3
AF4FBB7K,经三路-纬中路,2024-05-02 16:51:48.622,2024-05-02 17:31:55.919,3
AF4FBB7K,经三路-纬中路,2024-05-02 17:02:00.612,2024-05-02 17:59:07.937,3
AF4FBB7K,经三路-纬中路,2024-05-02 17:31:55.919,2024-05-02 18:11:24.866,3
AF4FBB7K,经中路-纬一路,2024-05-01 23:10:32.000,2024-05-02 00:00:22.000,4
AF4FBB7K,经中路-纬一路,2024-05-01 23:50:01.000,2024-05-02 00:00:22.000,3
AF4FBB7K,经中路-纬一路,2024-05-02 14:25:18.000,2024-05-02 15:01:34.000,3
AF4FBB7K,经二路-纬中路,2024-05-01 21:59:24.435,2024-05-01 22:35:22.745,3
AF4FBB7K,经二路-纬中路,2024-05-01 23:13:18.533,2024-05-02 00:03:06.632,3
AF4FBB7K,经二路-纬中路,2024-05-02 17:03:42.799,2024-05-02 17:59:35.104,3
AF4FBB7K,经二路-纬中路,2024-05-02 17:31:10.266,2024-05-02 18:12:33.656,4
AF4FBB7K,经二路-纬中路,2024-05-02 17:59:35.104,2024-05-02 18:12:33.656,3
AF4FBB7K,环西路-纬中路,2024-05-01 19:45:02.000,2024-05-01 20:42:00.064,4
AF4FBB7K,环西路-纬中路,2024-05-01 19:46:28.063,2024-05-01 20:42:00.064,3
AF4FBB7K,环西路-纬中路,2024-05-01 22:10:50.386,2024-05-01 23:04:54.543,8
AF4FBB7K,环西路-纬中路,2024-05-01 22:10:52.703,2024-05-01 23:04:54.543,7
AF4FBB7K,环西路-纬中路,2024-05-01 22:42:29.436,2024-05-01 23:36:30.110,9
AF4FBB7K,环西路-纬中路,2024-05-01 22:42:32.882,2024-05-01 23:36:30.110,8
AF4FBB7K,环西路-纬中路,2024-05-01 22:53:05.324,2024-05-01 23:36:30.110,7
AF4FBB7K,环西路-纬中路,2024-05-01 22:57:11.935,2024-05-01 23:54:33.087,7
AF4FBB7K,环西路-纬中路,2024-05-01 22:57:21.807,2024-05-01 23:54:33.087,6
AF4FBB7K,环西路-纬中路,2024-05-01 23:04:54.543,2024-05-01 23:54:33.087,5
AF4FBB7K,环西路-纬中路,2024-05-01 23:23:50.077,2024-05-02 00:12:08.288,5
AF4FBB7K,环西路-纬中路,2024-05-01 23:24:08.674,2024-05-02 00:12:08.288,4
AF4FBB7K,环西路-纬中路,2024-05-01 23:36:30.110,2024-05-02 00:12:08.288,3
AF4FBB7K,环西路-纬中路,2024-05-02 12:39:44.375,2024-05-02 12:43:55.203,3
AF4FBB7K,环西路-纬中路,2024-05-02 17:05:01.950,2024-05-02 18:01:29.038,4
AF4FBB7K,环西路-纬中路,2024-05-02 17:22:36.626,2024-05-02 18:20:57.085,6
AF4FBB7K,环西路-纬中路,2024-05-02 18:01:18.674,2024-05-02 18:48:36.771,6
AF4FBB7K,环西路-纬中路,2024-05-02 18:01:29.038,2024-05-02 18:48:36.771,5
AF4FBB7K,环西路-纬中路,2024-05-02 18:06:24.299,2024-05-02 18:48:36.771,4
AF4FBB7K,环西路-纬中路,2024-05-02 18:20:20.911,2024-05-02 18:48:36.771,3
AF4FBB7K,环西路-纬中路,2024-05-02 20:29:34.605,2024-05-02 20:36:25.305,3
AF4FBB7K,环西路-纬中路,2024-05-02 20:36:25.305,2024-05-02 21:34:46.804,3
AF4FBB7K,环西路-纬中路,2024-05-02 21:34:43.291,2024-05-02 22:34:27.540,6
AF4FBB7K,环西路-纬中路,2024-05-02 21:34:46.804,2024-05-02 22:34:27.540,5
AF4FBB7K,环西路-纬中路,2024-05-02 22:02:55.340,2024-05-02 22:34:27.540,4
AF4FBB7K,环西路-纬中路,2024-05-02 22:18:05.462,2024-05-02 22:34:27.540,3
AF4FBB7K,环西路-纬中路,2024-05-02 22:34:27.540,2024-05-02 23:27:03.587,4
AF4FBB7K,环西路-纬中路,2024-05-02 23:23:32.305,2024-05-02 23:27:03.587,3
AF4FBB7K,环西路-纬中路,2024-05-03 10:10:44.342,2024-05-03 10:35:05.525,3
AF4FBB7K,环西路-纬中路,2024-05-03 10:35:05.525,2024-05-03 11:29:27.553,4
AF4FBB7K,环西路-纬中路,2024-05-03 11:23:41.096,2024-05-03 12:02:16.536,7
AF4FBB7K,环西路-纬中路,2024-05-03 11:28:34.415,2024-05-03 12:02:16.536,6
AF4FBB7K,环西路-纬中路,2024-05-03 11:29:27.553,2024-05-03 12:02:16.536,5
AF4FBB7K,环西路-纬中路,2024-05-03 11:54:48.108,2024-05-03 12:02:16.536,4
AF4FBB7K,环西路-纬中路,2024-05-03 11:54:51.028,2024-05-03 12:02:16.536,3
AF4FBB7K,环西路-纬中路,2024-05-03 18:36:49.692,2024-05-03 19:02:54.743,5
AF4FBB7K,环西路-纬中路,2024-05-03 18:56:39.114,2024-05-03 19:02:54.743,4
AF4FBB7K,环西路-纬中路,2024-05-03 19:00:26.171,2024-05-03 19:02:54.743,3
AF4FBB7K,环西路-纬中路,2024-05-03 20:14:56.282,2024-05-03 20:29:29.695,3
AF4FBB7K,环西路-纬中路,2024-05-03 23:04:16.803,2024-05-03 23:43:19.050,6
AF4FBB7K,环西路-纬中路,2024-05-03 23:04:22.983,2024-05-03 23:43:19.050,5
AF4FBB7K,环西路-纬中路,2024-05-03 23:10:28.242,2024-05-03 23:43:19.050,4
AF4FBB7K,环西路-纬中路,2024-05-03 23:10:43.753,2024-05-03 23:43:19.050,3
AF4FBB7K,环西路-纬中路,2024-05-05 08:32:47.029,2024-05-05 09:29:55.791,3
AF4FBB7K,环西路-纬中路,2024-05-05 10:51:19.540,2024-05-05 11:13:15.463,6
AF4FBB7K,环西路-纬中路,2024-05-05 10:51:24.934,2024-05-05 11:13:15.463,5
AF4FBB7K,环西路-纬中路,2024-05-05 11:03:42.812,2024-05-05 11:13:15.463,4
AF4FBB7K,环西路-纬中路,2024-05-05 11:04:49.921,2024-05-05 11:13:15.463,3
AF4FBB7K,环西路-纬中路,2024-05-05 19:20:24.331,2024-05-05 20:19:21.063,4
AF4FBB7K,环西路-纬中路,2024-05-05 19:44:58.965,2024-05-05 20:19:21.063,3
AF4FBB7K,环西路-纬中路,2024-05-05 20:19:14.998,2024-05-05 20:59:45.210,6
AF4FBB7K,环西路-纬中路,2024-05-05 20:19:21.063,2024-05-05 20:59:45.210,5
AF4FBB7K,环西路-纬中路,2024-05-05 20:47:36.379,2024-05-05 20:59:45.210,4
AF4FBB7K,环西路-纬中路,2024-05-05 20:49:55.605,2024-05-05 20:59:45.210,3
AF4FBB7K,经一路-纬中路,2024-05-01 22:09:59.224,2024-05-01 23:05:58.454,5
AF4FBB7K,经一路-纬中路,2024-05-01 22:34:58.140,2024-05-01 23:16:11.893,5
AF4FBB7K,经一路-纬中路,2024-05-01 22:39:13.742,2024-05-01 23:37:30.899,5
AF4FBB7K,经一路-纬中路,2024-05-01 22:55:18.511,2024-05-01 23:37:30.899,4
AF4FBB7K,经一路-纬中路,2024-05-01 23:05:58.454,2024-05-02 00:03:47.052,4
AF4FBB7K,经一路-纬中路,2024-05-01 23:16:11.893,2024-05-02 00:03:47.052,3
AF4FBB7K,经一路-纬中路,2024-05-02 14:39:58.717,2024-05-02 15:11:48.428,3
AF4FBB7K,经一路-纬中路,2024-05-02 15:07:04.822,2024-05-02 15:51:04.475,3
AF4FBB7K,经一路-纬中路,2024-05-02 17:04:13.797,2024-05-02 18:00:09.456,3
AF4FBB7K,经一路-纬中路,2024-05-02 17:29:39.987,2024-05-02 18:19:32.652,4
AF4FBB7K,经一路-纬中路,2024-05-02 18:00:09.456,2024-05-02 18:19:32.652,3
AF4FBB7K,经一路-纬中路,2024-05-03 19:58:21.814,2024-05-03 20:32:21.713,3
AF4FBB7K,经一路-纬中路,2024-05-03 20:14:14.007,2024-05-03 21:03:49.577,3
AF4FBB7K,经一路-纬中路,2024-05-05 16:26:15.262,2024-05-05 17:12:58.936,4
AF4FBB7K,经一路-纬中路,2024-05-05 16:30:49.176,2024-05-05 17:12:58.936,3
AF4FBB7K,经一路-纬中路,2024-05-05 20:17:21.633,2024-05-05 20:55:22.545,4
AF4FBB7K,经一路-纬中路,2024-05-05 20:46:57.570,2024-05-05 20:55:22.545,3
AF4FBB7K,经中路-纬中路,2024-05-05 15:56:28.000,2024-05-05 16:12:14.000,3
AF4FBB7K,经中路-环北路,2024-05-03 17:14:43.291,2024-05-03 18:08:02.683,3
AF4FBC0,环西路-纬中路,2024-05-04 10:05:48.526,2024-05-04 10:14:37.784,4
AF4FBC0,环西路-纬中路,2024-05-04 10:05:53.917,2024-05-04 10:14:37.784,3
AF4FBC0,环西路-纬中路,2024-05-04 12:08:40.325,2024-05-04 12:08:44.847,3
AF4FC6BK,环西路-纬中路,2024-05-02 10:36:02.468,2024-05-02 10:52:41.972,3
AF4FC87K,经中路-环北路,2024-05-01 17:08:48.059,2024-05-01 17:38:08.426,3
AF4FC8BK,环西路-纬中路,2024-05-01 14:24:42.587,2024-05-01 15:24:26.593,3
AF4FC8BK,环西路-纬中路,2024-05-04 10:51:47.343,2024-05-04 11:04:34.622,3
AF4FC8BK,环西路-纬中路,2024-05-04 19:58:39.526,2024-05-04 20:25:22.390,4
AF4FC8BK,环西路-纬中路,2024-05-04 19:58:43.578,2024-05-04 20:25:22.390,3
AF4FC8BK,环西路-纬中路,2024-05-05 00:03:13.998,2024-05-05 00:05:49.458,4
AF4FC8BK,环西路-纬中路,2024-05-05 00:04:54.095,2024-05-05 00:05:49.458,3
AF4FC8BK,经二路-纬中路,2024-05-04 10:56:05.871,2024-05-04 11:06:39.329,3
AF4FC8BK,经二路-纬中路,2024-05-04 18:03:22.382,2024-05-04 19:03:21.331,3
AF4FC8BK,纬中路-景区出入口,2024-05-01 20:51:37.278,2024-05-01 21:17:28.289,3
AF4FC8BK,经中路-纬中路,2024-05-03 17:46:33.000,2024-05-03 18:33:59.000,3
AF4FC8BK,经中路-纬一路,2024-05-01 23:18:14.000,2024-05-01 23:57:22.000,3
AF4FC8BK,经中路-环北路,2024-05-01 21:24:49.676,2024-05-01 21:41:17.122,3
AF4FCDBK,经一路-纬中路,2024-05-03 13:37:48.451,2024-05-03 13:46:40.889,3
AF4FCDFK,经中路-纬中路,2024-05-05 13:42:32.000,2024-05-05 14:07:07.000,3
AF4FD68K,环西路-纬中路,2024-05-02 17:05:53.211,2024-05-02 17:36:30.566,4
AF4FD68K,环西路-纬中路,2024-05-02 17:30:03.729,2024-05-02 17:36:30.566,3
AF4FD68K,纬中路-景区出入口,2024-05-02 17:15:02.401,2024-05-02 18:12:05.426,3
AF4FDD0,环西路-纬中路,2024-05-02 18:55:52.172,2024-05-02 19:24:38.559,3
AF4FDD8K,环西路-纬中路,2024-05-01 16:22:55.002,2024-05-01 17:04:22.114,3
AF4G46CK,环西路-纬中路,2024-05-04 09:57:40.722,2024-05-04 10:26:39.044,3
AF4G66FK,环西路-纬中路,2024-05-02 10:42:39.104,2024-05-02 11:40:56.297,5
AF4G66FK,环西路-纬中路,2024-05-02 10:42:50.226,2024-05-02 11:40:56.297,4
AF4G66FK,环西路-纬中路,2024-05-02 10:59:22.513,2024-05-02 11:40:56.297,3
AF4G66FK,环西路-纬中路,2024-05-02 21:49:35.488,2024-05-02 22:07:02.440,6
AF4G66FK,环西路-纬中路,2024-05-02 21:51:37.873,2024-05-02 22:07:02.440,5
AF4G66FK,环西路-纬中路,2024-05-02 21:54:21.089,2024-05-02 22:07:02.440,4
AF4G66FK,环西路-纬中路,2024-05-02 22:03:40.773,2024-05-02 22:58:03.602,4
AF4G66FK,环西路-纬中路,2024-05-02 22:03:46.284,2024-05-02 22:58:03.602,3
AF4G66FK,环西路-纬中路,2024-05-03 09:00:00.209,2024-05-03 09:37:14.049,3
AF4G66FK,环西路-纬中路,2024-05-03 17:45:21.607,2024-05-03 18:31:31.035,3
AF4G66FK,环西路-纬中路,2024-05-04 13:31:11.607,2024-05-04 13:44:17.693,3
AF4G66FK,环西路-纬中路,2024-05-05 17:02:25.951,2024-05-05 17:42:44.387,3
AF4G66FK,经二路-纬中路,2024-05-03 09:02:56.417,2024-05-03 09:09:44.786,3
AF4G66FK,纬中路-景区出入口,2024-05-04 15:03:31.659,2024-05-04 15:46:35.199,4
AF4G66FK,纬中路-景区出入口,2024-05-04 15:07:24.210,2024-05-04 15:46:35.199,3
AF4G66FK,纬中路-景区出入口,2024-05-05 13:57:08.368,2024-05-05 14:12:38.706,3
AF4G66FK,经中路-环北路,2024-05-04 11:56:50.625,2024-05-04 12:54:42.226,5
AF4G66FK,经中路-环北路,2024-05-04 12:05:57.616,2024-05-04 12:54:42.226,4
AF4G66FK,经中路-环北路,2024-05-04 12:46:31.216,2024-05-04 12:54:42.226,3
AF4G66FK,经中路-纬一路,2024-05-04 15:25:19.000,2024-05-04 15:37:37.000,3
AF4G66FK,经中路-纬中路,2024-05-04 12:59:32.000,2024-05-04 13:58:27.000,3
AF4G66FK,经中路-纬中路,2024-05-04 15:05:03.000,2024-05-04 15:49:43.000,3
AF4G66FK,经一路-纬中路,2024-05-02 22:09:50.396,2024-05-02 22:57:30.601,3
AF4G66FK,经一路-纬中路,2024-05-03 17:44:42.920,2024-05-03 18:36:02.577,3
AF4G66T,环西路-纬中路,2024-05-05 12:39:16.940,2024-05-05 13:05:30.096,4
AF4G66T,环西路-纬中路,2024-05-05 12:39:24.946,2024-05-05 13:05:30.096,3
AF4G77BK,环西路-纬中路,2024-05-02 20:48:21.030,2024-05-02 20:58:46.976,4
AF4G77BK,环西路-纬中路,2024-05-02 20:48:26.960,2024-05-02 20:58:46.976,3
AF4G787K,经一路-纬中路,2024-05-01 02:17:29.664,2024-05-01 02:53:32.506,3
AF4G975,环西路-纬中路,2024-05-05 18:42:10.787,2024-05-05 18:55:30.330,3
AF4G983,经中路-纬中路,2024-05-05 13:36:54.000,2024-05-05 14:12:12.000,3
AF4G9BP,环西路-纬中路,2024-05-02 17:57:06.887,2024-05-02 17:57:14.516,3
AF4G9C6,经中路-环北路,2024-05-04 17:19:41.637,2024-05-04 17:45:17.518,3
AF4G9C6,环西路-纬中路,2024-05-04 10:36:43.257,2024-05-04 10:55:06.879,3
AF4G9DBK,环西路-纬中路,2024-05-01 11:51:33.998,2024-05-01 12:20:49.566,3
AF4G9DBK,环西路-纬中路,2024-05-01 17:57:04.017,2024-05-01 18:53:01.291,4
AF4G9DBK,环西路-纬中路,2024-05-01 18:04:20.849,2024-05-01 18:53:01.291,3
AF4G9DBK,环西路-纬中路,2024-05-02 17:39:01.282,2024-05-02 17:42:22.822,3
AF4G9DBK,环西路-纬中路,2024-05-02 18:54:07.253,2024-05-02 19:51:45.532,4
AF4G9DBK,环西路-纬中路,2024-05-02 18:54:13.165,2024-05-02 19:51:45.532,3
AF4G9DBK,环西路-纬中路,2024-05-02 19:51:30.528,2024-05-02 20:49:33.245,5
AF4G9DBK,环西路-纬中路,2024-05-02 19:51:45.532,2024-05-02 20:49:33.245,4
AF4G9DBK,环西路-纬中路,2024-05-02 19:55:53.669,2024-05-02 20:49:33.245,3
AF4G9DBK,环西路-纬中路,2024-05-02 20:49:23.506,2024-05-02 21:10:31.282,3
AF4G9DBK,环西路-纬中路,2024-05-02 21:10:31.282,2024-05-02 21:50:29.650,3
AF4G9DBK,纬中路-景区出入口,2024-05-01 16:00:47.724,2024-05-01 16:49:38.687,4
AF4G9DBK,纬中路-景区出入口,2024-05-01 16:11:23.282,2024-05-01 16:49:38.687,3
AF4G9DBK,纬中路-景区出入口,2024-05-01 21:25:36.038,2024-05-01 22:08:12.372,3
AF4G9DBK,纬中路-景区出入口,2024-05-02 18:43:44.746,2024-05-02 19:16:18.359,3
AF4G9DBK,纬中路-景区出入口,2024-05-02 22:07:16.458,2024-05-02 22:34:04.877,3
AF4G9DBK,经二路-纬中路,2024-05-02 18:51:13.297,2024-05-02 19:46:34.312,3
AF4G9DBK,经中路-环北路,2024-05-01 17:23:28.545,2024-05-01 18:09:26.010,3
AF4G9DBK,经中路-环北路,2024-05-01 17:41:11.802,2024-05-01 18:36:37.029,4
AF4G9DBK,经中路-环北路,2024-05-01 18:09:26.010,2024-05-01 18:36:37.029,3
AF4G9DBK,经中路-环北路,2024-05-01 18:24:13.802,2024-05-01 19:17:57.168,4
AF4G9DBK,经中路-环北路,2024-05-01 18:36:37.029,2024-05-01 19:17:57.168,3
AF4G9DBK,经中路-纬中路,2024-05-02 19:45:10.000,2024-05-02 20:44:04.000,3
AF4G9DBK,经中路-纬中路,2024-05-03 20:27:34.000,2024-05-03 21:13:33.000,3
AF4G9DBK,经中路-纬一路,2024-05-01 17:49:35.000,2024-05-01 18:43:20.000,4
AF4G9DBK,经中路-纬一路,2024-05-01 18:22:14.000,2024-05-01 19:19:22.000,4
AF4G9DBK,经中路-纬一路,2024-05-01 18:38:10.000,2024-05-01 19:19:22.000,3
AF4G9DBK,经五路-纬中路,2024-05-01 21:06:44.186,2024-05-01 22:05:25.704,3
AF4G9EC,环西路-纬中路,2024-05-03 18:07:43.918,2024-05-03 18:11:23.118,3
AF4G9ET,环西路-纬中路,2024-05-02 16:37:06.332,2024-05-02 17:23:16.820,3
AF4GBBQ,经三路-纬中路,2024-05-02 11:34:03.636,2024-05-02 12:10:36.174,3
AF4GC5FK,环西路-纬中路,2024-05-03 15:40:10.324,2024-05-03 16:38:06.111,5
