车牌号,num_events,total_repeat_count,total_low_speed_count,first_start,last_end,total_duration_min,mean_duration_min,low_event_count,mean_speed_kmh,median_speed_kmh
AF246B7K,1,3,2,2024-05-03 14:53:50.933,2024-05-03 15:53:12.984,59.36751666666667,59.36751666666667,3,5.220202906550151,0.6252249072930401
AF246CDK,24,94,59,2024-05-04 08:40:46.000,2024-05-06 00:00:10.000,1521.0506833333334,63.37711180555556,31,4.490169422553657,3.190064013951213
AF246R8,1,3,5,2024-05-03 09:35:18.000,2024-05-03 10:33:05.000,57.78333333333333,57.78333333333333,7,6.008717417573637,5.681082940654776
AF24756M,3,12,3,2024-05-01 21:10:25.018,2024-05-01 22:32:22.240,223.32664999999997,74.44221666666665,10,3.384129720432713,1.2692913529563539
AF247AF,2,7,2,2024-05-03 14:51:29.277,2024-05-03 15:36:53.568,82.51044999999999,41.255224999999996,1,3.921038988197672,3.921038988197672
AF247E7K,2,7,4,2024-05-01 16:56:57.800,2024-05-01 17:46:39.049,99.27590000000001,49.637950000000004,18,5.576989457859484,3.3679322298592873
AF24969M,3,9,11,2024-05-02 11:28:10.147,2024-05-04 17:57:11.067,210.48661666666666,70.16220555555556,16,3.8567260755111548,0.3492603588370029
AF249D8K,35,115,217,2024-05-01 16:03:59.349,2024-05-05 20:47:48.350,2334.0592666666666,66.68740761904762,88,4.631158598713686,2.9195262726308693
AF249EE,5,18,18,2024-05-02 22:49:09.273,2024-05-03 00:08:31.495,324.94981666666666,64.98996333333334,16,7.752624212340383,8.86676981999084
AF249PB,8,28,23,2024-05-01 17:20:51.827,2024-05-02 18:53:19.368,480.2993666666667,60.037420833333336,33,3.5963104122065914,1.8108287559606449
AF249R7,1,3,1,2024-05-05 11:50:02.168,2024-05-05 12:43:12.046,53.164633333333335,53.164633333333335,2,0.7089312133048432,0.7089312133048432
AF24A67K,3,10,9,2024-05-03 12:26:06.284,2024-05-04 11:15:46.561,150.922,50.30733333333333,4,4.102196484202722,3.6402565539112923
AF24A7CK,2,7,4,2024-05-01 10:31:00.299,2024-05-01 11:25:49.960,107.96316666666667,53.98158333333333,2,7.675435367682187,7.675435367682187
AF24ACDK,4,18,11,2024-05-04 07:39:22.127,2024-05-04 08:45:36.905,222.9768,55.7442,6,3.236946448743936,1.0247692156536399
AF24AE4,3,10,5,2024-05-02 15:53:30.199,2024-05-05 12:53:57.000,128.61888333333332,42.8729611111111,5,0.8524811183669974,0.0374462607152214
AF24CB6K,1,3,5,2024-05-01 19:11:09.585,2024-05-01 20:05:35.572,54.43311666666667,54.43311666666667,14,7.009052101743722,6.89878650514346
AF24CBEK,1,3,3,2024-05-03 15:11:22.000,2024-05-03 15:51:20.000,39.96666666666667,39.96666666666667,25,5.438829773373374,4.719293783903537
AF24D5FM,1,3,1,2024-05-04 10:31:41.245,2024-05-04 11:21:18.921,49.62793333333333,49.62793333333333,7,1.5981221452798249,0.5486510195459974
AF24D8EK,17,58,65,2024-05-01 00:15:55.440,2024-05-05 22:29:23.996,960.6931,56.511358823529406,50,5.007811242339174,2.684819728441066
AF24D8FK,3,9,6,2024-05-03 11:48:28.695,2024-05-04 12:31:25.723,208.03938333333332,69.34646111111111,14,3.0204820148965337,1.0086689182387933
AF24DA9K,2,7,4,2024-05-01 20:23:54.854,2024-05-01 21:07:22.297,73.73068333333333,36.865341666666666,3,1.8588173214356833,0.1868256954664358
AF24DCBK,1,3,2,2024-05-02 12:47:10.370,2024-05-02 13:31:21.019,44.177483333333335,44.177483333333335,4,0.928052160269225,0.1780479657639415
AF24DEB,1,3,1,2024-05-01 12:12:31.184,2024-05-01 12:52:05.620,39.573933333333336,39.573933333333336,3,4.423393158938536,2.7079396791392365
AF24F67,1,3,2,2024-05-05 11:05:22.542,2024-05-05 12:12:36.912,67.23949999999999,67.23949999999999,2,9.234390183930564,9.234390183930564
AF24L6E,2,6,4,2024-05-03 07:30:54.000,2024-05-03 08:19:50.402,94.05408333333332,47.02704166666666,10,2.7788093315882874,0.16382225543344278
AF24LAD,1,3,4,2024-05-04 21:38:37.337,2024-05-04 22:54:25.281,75.79906666666668,75.79906666666668,13,2.453870445040684,1.0397898700204895
AF24UBD,2,7,4,2024-05-05 16:54:27.626,2024-05-05 18:03:40.213,138.31485,69.157425,4,10.912560427113865,11.057000645162727
AF24XEE,1,3,1,2024-05-01 09:25:03.000,2024-05-01 10:14:27.000,49.4,49.4,1,0.0046151416814267,0.0046151416814267
AF250AB,2,7,4,2024-05-03 11:11:31.390,2024-05-03 12:06:31.104,109.60489999999999,54.80244999999999,5,1.112346619787444,0.1935959117705991
AF25456K,5,18,35,2024-05-03 07:36:48.118,2024-05-03 09:18:23.000,353.19173333333333,70.63834666666666,16,4.013755336659681,3.1671862409492344
AF2545FK,1,3,4,2024-05-05 13:53:00.000,2024-05-05 15:21:49.000,88.81666666666666,88.81666666666666,7,5.316616412565728,1.2966674206547597
AF254G8,1,3,4,2024-05-02 11:30:15.424,2024-05-02 12:50:03.746,79.80536666666667,79.80536666666667,4,8.078703502866093,8.260230408841204
AF25566K,4,13,9,2024-05-02 10:23:31.047,2024-05-04 20:43:07.719,259.21338333333335,64.80334583333334,16,1.8270184415454713,0.2826973100735346
AF25569K,4,15,16,2024-05-02 12:40:08.647,2024-05-05 09:28:52.302,224.89898333333332,56.22474583333333,21,4.8327397356043615,2.64977874347492
AF25657M,3,10,6,2024-05-03 11:20:21.448,2024-05-03 12:52:57.362,156.98366666666666,52.327888888888886,8,5.213201766683433,4.119983333409234
AF2566EK,3,10,6,2024-05-04 18:25:12.903,2024-05-04 19:24:20.868,148.19058333333334,49.396861111111114,4,0.7763037153563288,0.9082771746254692
AF2568AK,2,7,2,2024-05-05 17:46:52.749,2024-05-05 18:26:53.636,74.528,37.264,3,0.29087414435777803,0.2967823353834947
AF2568EK,47,175,174,2024-05-01 07:57:11.390,2024-05-05 18:36:32.479,2754.9082,58.61506808510638,92,3.8505311702357723,2.2218363468335505
AF256DBK,1,3,2,2024-05-04 16:59:52.917,2024-05-04 18:22:03.785,82.18113333333334,82.18113333333334,11,6.71559216369592,10.66350710900474
AF257AFK,1,3,1,2024-05-05 10:21:39.661,2024-05-05 10:52:56.636,31.282916666666665,31.282916666666665,11,0.2996885824141106,0.056223646922494
AF257BD,2,7,2,2024-05-02 05:37:42.585,2024-05-02 06:20:58.864,86.46459999999999,43.232299999999995,1,11.378721790252229,11.378721790252229
AF257BFK,1,3,2,2024-05-02 09:55:18.905,2024-05-02 10:38:30.788,43.198049999999995,43.198049999999995,4,2.251803404536946,1.0541475858295435
AF25978K,7,25,15,2024-05-02 19:42:35.801,2024-05-03 13:23:40.575,518.7844,74.11205714285714,17,5.537273251521974,6.116727550760343
AF259BEM,1,3,1,2024-05-04 18:28:12.582,2024-05-04 19:06:07.673,37.91818333333333,37.91818333333333,1,0.0060414170351749,0.0060414170351749
AF259HE,1,3,1,2024-05-05 12:02:20.514,2024-05-05 12:43:26.302,41.096466666666664,41.096466666666664,1,8.463498810408224,8.463498810408224
AF25A6EM,3,10,7,2024-05-01 08:39:33.183,2024-05-04 11:50:15.795,105.26928333333333,35.08976111111111,18,3.1118106083169788,0.47067997460171296
AF25ACFK,2,6,6,2024-05-01 20:24:39.162,2024-05-01 21:11:16.658,85.38853333333333,42.694266666666664,20,5.396413793918722,4.1763841586019685
AF25AEEK,2,7,4,2024-05-05 13:01:47.737,2024-05-05 13:47:34.047,90.96536666666667,45.482683333333334,3,0.6690146336372683,0.9006448617209922
AF25B5BK,6,19,16,2024-05-01 16:10:26.055,2024-05-02 19:40:18.003,400.81778333333335,66.8029638888889,26,4.093910418660216,2.040644880115691
AF25BCEK,2,7,10,2024-05-02 18:05:59.159,2024-05-02 19:25:11.958,158.34345000000002,79.17172500000001,12,4.70745096035122,1.8091440784966712
AF25BDEM,1,3,2,2024-05-01 10:26:40.855,2024-05-01 11:22:23.671,55.7136,55.7136,8,0.6476399387081828,0.0664244677322063
AF25C66M,31,129,86,2024-05-01 15:54:50.290,2024-05-03 21:36:40.059,2085.4905833333332,67.27388978494623,43,3.966653516717065,2.0805472301559136
AF25C88K,8,24,21,2024-05-01 17:54:22.964,2024-05-05 09:55:52.255,560.78365,70.09795625,27,2.2272945736345844,0.5211904453051165
AF25CABK,19,72,71,2024-05-01 16:02:28.706,2024-05-04 16:49:44.386,1274.6902,67.08895789473684,63,3.7957890289497365,2.44807696753986
AF25CADK,2,6,4,2024-05-05 16:08:17.000,2024-05-05 17:06:14.236,83.70071666666666,41.85035833333333,3,8.013668941914176,11.980033277870216
AF25DA6M,19,69,68,2024-05-01 00:12:38.140,2024-05-05 23:18:39.729,1174.3059166666667,61.80557456140351,39,4.253790272897625,2.42721064952157
AF25DY7,1,3,2,2024-05-01 09:39:19.548,2024-05-01 10:16:47.262,37.4619,37.4619,4,3.0030766898457055,0.161447020397708
AF25LAF,2,7,8,2024-05-04 14:05:33.107,2024-05-04 15:34:58.935,178.80363333333335,89.40181666666668,4,3.6546389434820656,3.0357460313643556
AF25OAE,1,3,1,2024-05-03 12:02:18.003,2024-05-03 13:30:02.207,87.73673333333333,87.73673333333333,1,4.713164654407201,4.713164654407201
AF25ZCB,1,3,1,2024-05-01 23:39:11.065,2024-05-02 00:46:13.723,67.04429999999999,67.04429999999999,8,0.4190725977341645,0.04755288640128605
AF2647DK,4,17,19,2024-05-02 06:43:34.870,2024-05-02 08:33:45.846,291.82325,72.9558125,6,6.002421593568118,6.208968935360841
AF264BBK,3,10,13,2024-05-04 06:53:13.977,2024-05-04 10:08:53.528,133.76441666666665,44.588138888888885,28,3.2656577785830647,0.6149299405433882
AF265C4,1,3,3,2024-05-01 08:15:31.426,2024-05-01 08:53:36.970,38.0924,38.0924,4,5.87248056636567,6.869913678067588
AF26659K,1,3,3,2024-05-04 09:08:30.117,2024-05-04 09:54:43.262,46.21908333333333,46.21908333333333,8,7.264426454396954,9.280295344064163
AF2665CK,3,9,9,2024-05-04 09:39:13.026,2024-05-05 12:16:47.284,163.49836666666667,54.499455555555556,19,6.022270504260943,8.279554559964675
AF2675C,1,3,3,2024-05-01 15:14:15.003,2024-05-01 16:21:57.255,67.7042,67.7042,15,4.6208897646541045,2.067653626664461
AF2676CM,2,7,8,2024-05-05 10:43:26.904,2024-05-05 11:54:55.136,142.87106666666668,71.43553333333334,4,9.200615031837453,9.521257802793626
AF267C6K,1,3,1,2024-05-03 13:25:55.639,2024-05-03 14:20:34.132,54.64155,54.64155,4,4.716693000109987,4.787329261326095
AF26959K,1,3,1,2024-05-02 18:00:39.839,2024-05-02 19:27:49.208,87.15615,87.15615,10,2.4156954373730923,0.16909530116157234
AF269E9K,5,16,31,2024-05-01 20:03:13.778,2024-05-03 16:16:32.871,269.9478833333333,53.989576666666665,51,4.955301183925967,3.562317802287404
AF269H9,1,3,1,2024-05-04 14:25:05.338,2024-05-04 15:13:11.524,48.103100000000005,48.103100000000005,11,3.00176512911839,0.2089636344069768
AF26A4F,1,3,1,2024-05-01 08:11:37.944,2024-05-01 08:51:14.026,39.601366666666664,39.601366666666664,3,7.0927142989581595,7.634818164080725
AF26A78,1,3,4,2024-05-01 17:46:21.389,2024-05-01 19:05:59.711,79.6387,79.6387,20,3.9207174519389625,4.459182688185791
AF26A8B,4,14,6,2024-05-01 10:45:47.056,2024-05-02 11:34:47.576,304.19443333333334,76.04860833333333,15,4.766867518826051,0.1441205193430954
AF26B8EK,3,12,15,2024-05-05 10:36:16.362,2024-05-05 11:35:57.673,165.73211666666668,55.244038888888895,10,5.922989188593025,5.9460903534936245
AF26C8FK,4,12,17,2024-05-02 16:10:14.589,2024-05-04 18:35:37.000,286.27570000000003,71.56892500000001,15,3.653126173881739,2.60369580154052
AF26CBEK,9,32,40,2024-05-03 15:11:55.686,2024-05-05 20:53:28.000,550.3043,61.14492222222222,23,7.027120657987177,8.094762688540515
AF26CC9K,17,62,59,2024-05-01 05:11:35.000,2024-05-05 20:05:42.000,1001.1554,58.891494117647056,56,3.716712816992403,2.3344810341214615
AF26CCBK,1,3,3,2024-05-05 18:20:38.000,2024-05-05 18:52:15.000,31.616666666666667,31.616666666666667,3,5.0402303548139145,0.3169230574201195
AF26DEFK,1,3,1,2024-05-03 12:22:39.018,2024-05-03 13:07:26.593,44.79291666666666,44.79291666666666,1,11.124364211684291,11.124364211684291
AF26DYC,2,6,5,2024-05-05 21:31:25.000,2024-05-05 22:44:31.000,112.07691666666665,56.038458333333324,3,4.6312330821391505,5.468897166503613
AF26KB8,1,3,2,2024-05-02 18:03:16.866,2024-05-02 19:29:46.032,86.48610000000001,86.48610000000001,5,1.9853078784489226,0.0340734593496058
AF26Q5B,1,3,1,2024-05-04 08:23:20.366,2024-05-04 09:04:11.781,40.85691666666666,40.85691666666666,1,3.1913252687361817,3.1913252687361817
AF276A8K,24,83,155,2024-04-30 23:48:08.000,2024-05-03 17:03:25.556,1765.3004,73.55418333333334,42,5.229421364644225,4.121449748184313
AF278B8K,1,3,1,2024-05-02 08:55:45.403,2024-05-02 10:05:17.205,69.53003333333332,69.53003333333332,2,0.5186242304076514,0.5186242304076514
AF279DCK,1,3,3,2024-05-05 17:36:56.483,2024-05-05 18:23:08.857,46.20623333333333,46.20623333333333,10,4.299368791687983,2.6819648403340457
AF28459,1,3,2,2024-05-03 17:30:40.595,2024-05-03 18:25:43.852,55.05428333333334,55.05428333333334,8,3.36537470584236,1.7008295568253817
AF2845X,1,3,1,2024-05-04 06:48:30.991,2024-05-04 07:26:04.214,37.553716666666666,37.553716666666666,3,4.020176875248361,5.283364446479518
AF28487,1,3,3,2024-05-04 10:36:49.180,2024-05-04 11:30:42.977,53.89661666666667,53.89661666666667,16,3.844938850667161,0.981092417623659
AF284DBK,1,3,2,2024-05-02 16:24:58.667,2024-05-02 17:14:31.308,49.54401666666667,49.54401666666667,11,5.652670570381133,4.487625373033859
AF2855C,2,6,3,2024-05-03 05:25:35.469,2024-05-03 19:17:46.103,117.89054999999999,58.945274999999995,3,12.255064336212612,12.40463933511133
AF2861F,1,3,2,2024-05-03 09:04:37.565,2024-05-03 09:47:36.192,42.97711666666667,42.97711666666667,5,0.19381255614208162,0.0322980029068202
AF286BBK,4,15,7,2024-05-03 18:58:52.732,2024-05-05 13:35:55.027,148.79598333333334,37.198995833333335,13,3.453767576782001,0.4309954702376078
AF286BEK,5,19,9,2024-05-01 08:40:45.525,2024-05-02 06:58:27.098,318.15391666666665,63.630783333333326,20,4.3134725768381355,2.610326590152291
AF286CDK,1,3,2,2024-05-01 18:02:08.361,2024-05-01 18:44:31.921,42.39266666666666,42.39266666666666,2,7.73875307958672,7.73875307958672
AF2875E,1,3,1,2024-05-05 11:14:10.949,2024-05-05 11:58:07.127,43.936299999999996,43.936299999999996,3,0.47717655753936633,0.0248529331134806
AF287B7K,2,7,8,2024-05-02 16:16:22.914,2024-05-02 17:30:20.253,134.93550000000002,67.46775000000001,8,1.287560871169434,0.9325432696826296
AF287BEK,38,160,108,2024-05-01 19:14:37.614,2024-05-05 17:34:47.083,2108.758333333333,55.49364035087719,87,3.6812786300302576,1.6254656281747375
AF287D7K,16,53,57,2024-05-01 10:08:08.316,2024-05-05 18:29:56.830,953.1843666666666,59.574022916666664,69,3.7109651829625734,1.5030662551605276
AF287GE,1,3,1,2024-05-05 19:01:31.178,2024-05-05 19:45:17.747,43.77615,43.77615,4,10.016029513542982,12.788553245427536
AF287PE,2,7,8,2024-05-03 06:23:59.330,2024-05-03 07:14:45.265,101.47296666666668,50.73648333333334,5,5.9398603455623356,1.936852163302462
AF287XF,3,10,9,2024-05-03 18:25:12.902,2024-05-04 09:11:57.493,127.73746666666668,42.57915555555556,7,4.388786006782804,0.2707823171926011
AF28969K,1,3,1,2024-05-05 19:12:05.166,2024-05-05 20:35:40.434,83.5878,83.5878,8,0.9147031282522798,0.6274727174062542
AF289ECK,55,201,244,2024-05-01 09:07:17.893,2024-05-05 19:15:20.000,3557.1613333333335,64.6756606060606,127,4.070133965504032,2.488480409437977
AF289KB,1,3,2,2024-05-03 12:39:24.759,2024-05-03 13:26:58.744,47.56641666666667,47.56641666666667,2,7.232945058041674,7.232945058041674
AF28ACC,2,7,4,2024-05-02 08:24:16.110,2024-05-02 09:44:19.792,159.79201666666665,79.89600833333333,3,0.0201333807945881,0.0181968737973003
AF28AECK,5,18,12,2024-05-02 00:13:57.941,2024-05-04 01:23:14.852,214.61545,42.92309,13,2.61318688359967,0.0499019191640474
AF28BD9K,3,9,12,2024-05-02 02:37:22.000,2024-05-04 01:49:00.000,211.08873333333332,70.3629111111111,36,2.085470891505474,0.7622347662166493
AF28BFF,4,18,4,2024-05-04 20:28:39.759,2024-05-04 21:48:55.055,311.54738333333336,77.88684583333334,5,3.812912669131621,1.128412035893533
AF28C1D,2,7,2,2024-05-02 10:27:22.552,2024-05-02 11:31:00.621,127.19454999999999,63.597274999999996,2,5.130731117694246,5.130731117694246
AF28C52,2,7,10,2024-05-04 09:28:42.468,2024-05-04 10:30:14.438,119.03321666666668,59.51660833333334,7,8.253541427820972,9.359206339302428
AF28CD6K,1,3,1,2024-05-02 23:05:42.322,2024-05-02 23:48:12.780,42.50763333333334,42.50763333333334,3,1.1792646530508948,0.0988115007584057
AF28DEC,2,7,8,2024-05-05 07:21:31.257,2024-05-05 08:37:26.199,151.76621666666665,75.88310833333333,6,6.842874868985039,7.577853205914162
AF28DZD,2,7,2,2024-05-01 18:28:57.853,2024-05-01 19:31:54.838,125.78385,62.891925,1,0.0695483483890052,0.0695483483890052
AF28NC8,1,3,1,2024-05-05 11:52:19.022,2024-05-05 12:33:45.688,41.444433333333336,41.444433333333336,3,1.095821064185688,0.4561346691997345
AF28TA6,1,3,1,2024-05-02 06:50:04.619,2024-05-02 08:08:39.709,78.58483333333334,78.58483333333334,7,1.5700466009695921,0.7761186564696172
AF28TB7,1,3,3,2024-05-01 11:16:28.000,2024-05-01 12:32:56.000,76.46666666666667,76.46666666666667,3,3.8570876096696387,4.943954779293619
AF28WDB,1,3,3,2024-05-03 14:08:20.000,2024-05-03 14:56:38.000,48.3,48.3,12,1.0154014661251503,0.0776165082171433
AF29188,1,3,1,2024-05-01 10:15:02.999,2024-05-01 11:41:25.632,86.37721666666667,86.37721666666667,3,0.11093443070127927,0.155297012870585
AF2948FK,1,3,1,2024-05-03 10:43:51.158,2024-05-03 11:40:01.198,56.16733333333333,56.16733333333333,1,0.5135652555985746,0.5135652555985746
AF295BFK,1,3,2,2024-05-05 21:04:26.000,2024-05-05 21:43:02.000,38.6,38.6,11,3.1356014430661685,1.9940621261133515
AF295ZC,1,3,1,2024-05-01 09:58:11.816,2024-05-01 10:33:54.246,35.707166666666666,35.707166666666666,5,1.6672552769647329,0.05845238731565
AF29668,4,12,17,2024-05-01 04:15:51.931,2024-05-04 10:09:27.000,292.70875,73.1771875,47,4.51021859978042,2.701704775713475
AF29678,1,3,1,2024-05-02 13:11:16.534,2024-05-02 14:37:25.440,86.14843333333333,86.14843333333333,13,3.582007729660662,2.206647648633043
AF29678K,1,3,1,2024-05-02 20:23:42.220,2024-05-02 21:02:34.364,38.86906666666666,38.86906666666666,8,3.971145197170283,0.8320481685164636
AF296A7K,1,3,1,2024-05-02 18:21:04.738,2024-05-02 18:51:10.216,30.0913,30.0913,1,4.1859783677940126,4.1859783677940126
AF297BBK,1,3,1,2024-05-01 11:47:21.945,2024-05-01 12:49:06.879,61.748900000000006,61.748900000000006,9,1.2499069490229666,0.0732112717050067
AF297MC,15,48,69,2024-05-01 01:25:24.840,2024-05-03 23:18:00.495,923.9392666666666,61.59595111111111,66,4.041090732249275,2.6521937814847325
AF29916,1,3,1,2024-05-05 13:32:09.000,2024-05-05 14:24:06.000,51.95,51.95,3,1.0672667501052049,0.2708552525454374
AF29959K,4,15,17,2024-05-01 12:47:49.088,2024-05-02 20:02:16.729,264.65616666666665,66.16404166666666,7,4.2096331917297745,4.098202027699292
AF2997D,3,9,5,2024-05-02 09:36:18.264,2024-05-04 10:25:12.603,252.43413333333336,84.14471111111112,11,2.5776556955164214,0.1171281657384367
AF299CEK,1,3,2,2024-05-01 16:26:52.243,2024-05-01 17:13:37.182,46.74898333333333,46.74898333333333,5,0.08243059380329301,0.0948850625608845
AF299D8,3,12,3,2024-05-01 05:47:07.048,2024-05-01 07:11:07.126,224.72063333333335,74.90687777777778,5,4.18168923942706,1.3880930916920315
AF29A6C,1,3,3,2024-05-05 10:47:32.000,2024-05-05 12:07:16.000,79.73333333333333,79.73333333333333,24,3.2316793958310654,0.6004878238783
AF29A77K,11,37,31,2024-05-01 17:35:28.242,2024-05-05 17:29:27.784,506.2210166666667,46.02009242424243,31,3.3895751523269797,1.0734227096886535
AF29A7C,1,3,1,2024-05-04 09:18:57.805,2024-05-04 10:02:39.772,43.69945,43.69945,1,2.489822849104286,2.489822849104286
AF29B5BK,5,19,5,2024-05-02 11:19:45.191,2024-05-02 13:30:57.477,382.42746666666665,76.48549333333332,20,5.6365284684220045,3.0492489700405283
AF29BS7,1,3,1,2024-05-03 12:51:58.742,2024-05-03 14:11:39.307,79.67608333333332,79.67608333333332,9,4.247137250271917,1.537979112534786
AF29BVF,2,7,2,2024-05-05 10:02:13.609,2024-05-05 11:04:58.417,125.3997,62.69985,9,3.754202905627678,0.2667430539738268
AF29CECK,25,87,104,2024-05-01 06:20:54.122,2024-05-05 20:09:44.617,1552.0781833333333,62.08312733333333,74,4.0149714661523515,1.9505201097763134
AF29D86K,3,12,8,2024-05-01 20:08:46.381,2024-05-01 21:09:29.402,173.6929,57.89763333333334,18,1.7833601613892027,0.3888921244217699
AF29DA2,1,3,2,2024-05-05 12:41:47.304,2024-05-05 13:20:21.970,38.57776666666667,38.57776666666667,5,0.19647241728328943,0.0264411638859767
AF29DAFK,1,3,1,2024-05-02 18:44:39.119,2024-05-02 20:08:25.915,83.77993333333333,83.77993333333333,2,0.18213166185141505,0.18213166185141505
AF29I7C,1,3,3,2024-05-03 13:14:56.005,2024-05-03 13:49:48.135,34.868833333333335,34.868833333333335,7,3.5127483121420555,1.059892774181012
AF29T69,1,3,1,2024-05-02 17:56:20.874,2024-05-02 18:51:22.589,55.02858333333334,55.02858333333334,1,0.2535435528663662,0.2535435528663662
AF29V8D,1,3,2,2024-05-02 14:48:07.160,2024-05-02 16:16:13.234,88.10123333333333,88.10123333333333,4,3.0508464510303654,0.4248346956436514
AF29WE9,1,3,1,2024-05-02 08:33:09.429,2024-05-02 09:38:04.032,64.91005,64.91005,8,3.934557472568122,2.1773091303672647
AF29Y59,1,3,3,2024-05-05 12:26:05.459,2024-05-05 13:47:40.763,81.58840000000001,81.58840000000001,10,3.625902272457421,0.2770146471315391
AF2A3DC,2,7,2,2024-05-02 20:27:06.010,2024-05-02 21:18:50.194,103.18338333333334,51.59169166666667,3,0.5052761803118325,0.0322890556443215
AF2A47FK,8,26,25,2024-05-02 15:15:07.684,2024-05-05 09:15:33.000,473.88376666666665,59.23547083333333,27,4.652566902532635,1.628558400104228
AF2A4C6K,1,3,1,2024-05-01 21:20:07.380,2024-05-01 22:19:27.171,59.32985,59.32985,3,5.111407001884289,4.771814482456954
AF2A56BK,1,3,4,2024-05-01 16:42:47.875,2024-05-01 17:25:28.580,42.678416666666664,42.678416666666664,5,3.920354592167874,0.2561874973669618
AF2A6HB,1,3,1,2024-05-02 18:06:51.786,2024-05-02 19:04:08.987,57.286683333333336,57.286683333333336,1,1.3237172628174438,1.3237172628174438
