车牌号,交叉口,start,end,repeat_count,low_speed_count
AF59TAE,环西路-纬中路,2024-05-05 15:48:01.962,2024-05-05 16:36:21.466,3,3
AF59ZA6,经五路-纬中路,2024-05-01 15:49:15.477,2024-05-01 16:42:56.028,3,3
AF59ZCC,环西路-纬中路,2024-05-01 18:37:27.076,2024-05-01 19:14:52.775,3,2
AF5A0A9,环西路-纬中路,2024-05-02 06:21:26.830,2024-05-02 07:17:54.513,3,1
AF5A168,环西路-纬中路,2024-05-05 16:32:34.408,2024-05-05 17:17:59.456,4,1
AF5A168,环西路-纬中路,2024-05-05 16:32:38.922,2024-05-05 17:17:59.456,3,1
AF5A46BK,经中路-纬中路,2024-05-04 05:17:51.000,2024-05-04 06:43:55.000,4,2
AF5A46BK,经中路-纬中路,2024-05-04 05:27:30.000,2024-05-04 06:43:55.000,3,2
AF5A564,环西路-纬中路,2024-05-03 12:49:03.162,2024-05-03 14:17:26.810,3,2
AF5A5ED,经三路-纬中路,2024-05-04 10:49:20.956,2024-05-04 11:53:37.785,4,1
AF5A5ED,经三路-纬中路,2024-05-04 10:55:49.893,2024-05-04 11:53:37.785,3,1
AF5A5F7,环西路-纬中路,2024-05-02 10:19:32.637,2024-05-02 10:58:37.540,3,3
AF5A5F7,环西路-纬中路,2024-05-04 12:23:31.617,2024-05-04 13:04:21.685,3,2
AF5A5SB,环西路-纬中路,2024-05-02 16:45:22.946,2024-05-02 17:56:29.779,4,3
AF5A5SB,环西路-纬中路,2024-05-02 16:45:27.330,2024-05-02 17:56:29.779,3,3
AF5A6QD,环西路-纬中路,2024-05-01 14:13:16.546,2024-05-01 15:36:53.226,4,1
AF5A6QD,环西路-纬中路,2024-05-01 14:13:17.106,2024-05-01 15:36:53.226,3,1
AF5A6S8,纬中路-景区出入口,2024-05-01 06:35:07.814,2024-05-01 07:13:07.175,3,1
AF5A77B,经一路-纬中路,2024-05-05 09:32:45.269,2024-05-05 10:33:29.617,3,2
AF5A77B,环西路-纬中路,2024-05-05 08:10:21.781,2024-05-05 09:31:07.007,4,2
AF5A77B,环西路-纬中路,2024-05-05 08:10:24.415,2024-05-05 09:31:07.007,3,2
AF5A987K,环西路-纬中路,2024-05-01 23:40:15.834,2024-05-02 00:21:24.457,3,2
AF5A987K,经一路-纬中路,2024-05-01 19:07:27.530,2024-05-01 20:36:02.085,3,3
AF5AA1E,经中路-环北路,2024-05-02 06:01:30.283,2024-05-02 07:07:04.778,3,1
AF5AA8F,环西路-纬中路,2024-05-05 13:38:46.751,2024-05-05 14:37:34.166,3,1
AF5AB5DK,环西路-纬中路,2024-05-02 09:13:49.265,2024-05-02 10:13:54.164,3,2
AF5ABY6,经一路-纬中路,2024-05-02 13:56:07.683,2024-05-02 14:51:53.129,3,3
AF5AD5EK,环西路-纬中路,2024-05-02 12:16:52.626,2024-05-02 13:37:55.983,4,4
AF5AD5EK,环西路-纬中路,2024-05-02 12:16:56.171,2024-05-02 13:37:55.983,3,4
AF5AD5EK,环西路-纬中路,2024-05-02 13:07:48.151,2024-05-02 14:34:35.288,3,1
AF5AEB9,环西路-纬中路,2024-05-04 14:04:49.423,2024-05-04 14:34:55.184,3,1
AF5AG78,环西路-纬中路,2024-05-01 19:21:05.550,2024-05-01 19:56:27.035,3,1
AF5AIAF,环西路-纬中路,2024-05-04 07:27:36.262,2024-05-04 08:18:56.697,3,1
AF5AJAC,环西路-纬中路,2024-05-02 10:06:23.113,2024-05-02 11:01:43.179,3,1
AF5AK6F,环西路-纬中路,2024-05-02 09:15:09.072,2024-05-02 10:32:05.390,5,2
AF5AK6F,环西路-纬中路,2024-05-02 09:15:15.380,2024-05-02 10:32:05.390,4,2
AF5AK6F,环西路-纬中路,2024-05-02 09:40:08.236,2024-05-02 10:32:05.390,3,1
AF5AK6F,环西路-纬中路,2024-05-03 12:28:05.065,2024-05-03 13:41:57.368,4,2
AF5AK6F,环西路-纬中路,2024-05-03 12:28:07.460,2024-05-03 13:41:57.368,3,2
AF5AUAE,环西路-纬中路,2024-05-01 11:45:52.993,2024-05-01 12:30:58.715,4,5
AF5AUAE,环西路-纬中路,2024-05-01 11:46:12.254,2024-05-01 12:30:58.715,3,5
AF5AUAE,环西路-纬中路,2024-05-01 17:49:19.240,2024-05-01 18:48:22.098,4,3
AF5AUAE,环西路-纬中路,2024-05-01 17:50:43.669,2024-05-01 18:48:22.098,3,3
AF5AUAE,环西路-纬中路,2024-05-03 15:19:55.693,2024-05-03 16:21:02.453,3,4
AF5AUAE,环西路-纬中路,2024-05-03 20:16:35.679,2024-05-03 21:03:22.927,3,1
AF5AWA7,环西路-纬中路,2024-05-02 10:07:07.006,2024-05-02 10:46:00.405,4,2
AF5AWA7,环西路-纬中路,2024-05-02 10:07:10.715,2024-05-02 10:46:00.405,3,2
AF5AX78,环西路-纬中路,2024-05-01 16:21:32.532,2024-05-01 17:39:22.866,3,4
AF5AX78,经三路-纬中路,2024-05-03 23:10:35.365,2024-05-04 00:17:04.330,3,2
AF5AXB6,环西路-纬中路,2024-05-02 17:23:35.789,2024-05-02 18:43:06.627,4,1
AF5AXB6,环西路-纬中路,2024-05-02 17:23:37.487,2024-05-02 18:43:06.627,3,1
AF5B06F,环西路-纬中路,2024-05-01 10:08:40.691,2024-05-01 11:37:37.053,4,2
AF5B06F,环西路-纬中路,2024-05-01 10:08:44.911,2024-05-01 11:37:37.053,3,2
AF5B46EM,环西路-纬中路,2024-05-05 17:07:58.259,2024-05-05 18:25:15.032,3,3
AF5B488K,环西路-纬中路,2024-05-02 12:21:11.409,2024-05-02 13:36:44.086,3,2
AF5B4DE,环西路-纬中路,2024-05-05 12:08:25.202,2024-05-05 12:38:28.573,3,3
AF5B4O9,环西路-纬中路,2024-05-01 10:38:59.492,2024-05-01 11:48:33.102,3,1
AF5B4O9,环西路-纬中路,2024-05-02 09:40:04.670,2024-05-02 11:03:57.848,4,1
AF5B4O9,环西路-纬中路,2024-05-02 09:40:15.396,2024-05-02 11:03:57.848,3,1
AF5B4O9,环西路-纬中路,2024-05-03 15:07:17.311,2024-05-03 16:17:52.010,4,2
AF5B4O9,环西路-纬中路,2024-05-03 15:07:44.316,2024-05-03 16:17:52.010,3,2
AF5B4O9,环西路-纬中路,2024-05-05 14:56:42.311,2024-05-05 15:52:28.409,4,1
AF5B4O9,环西路-纬中路,2024-05-05 14:56:46.820,2024-05-05 15:52:28.409,3,1
AF5B58C,环西路-纬中路,2024-05-03 23:07:09.794,2024-05-04 00:14:34.845,3,1
AF5B5DC,环西路-纬中路,2024-05-04 20:53:43.373,2024-05-04 21:31:52.660,4,3
AF5B5DC,环西路-纬中路,2024-05-04 20:53:48.836,2024-05-04 21:31:52.660,3,3
AF5B6BC,环西路-纬中路,2024-05-05 13:08:12.714,2024-05-05 13:57:24.189,3,1
AF5B780,纬中路-景区出入口,2024-05-05 16:11:47.102,2024-05-05 16:44:11.381,3,2
AF5B78F,环西路-纬中路,2024-05-01 07:04:49.094,2024-05-01 07:34:54.701,3,1
AF5B7BDK,环西路-纬中路,2024-05-05 12:41:43.522,2024-05-05 14:10:12.062,4,4
AF5B7BDK,环西路-纬中路,2024-05-05 12:42:35.340,2024-05-05 14:10:12.062,3,4
AF5B7M9,环西路-纬中路,2024-05-04 10:02:54.344,2024-05-04 10:36:14.606,3,2
AF5B978K,环西路-纬中路,2024-05-04 19:03:30.224,2024-05-04 20:03:37.085,3,1
AF5B978K,环西路-纬中路,2024-05-04 19:32:17.739,2024-05-04 20:36:13.206,4,1
AF5B978K,环西路-纬中路,2024-05-04 19:33:37.085,2024-05-04 20:36:13.206,3,1
AF5B98F,环西路-纬中路,2024-05-01 05:50:21.523,2024-05-01 06:37:04.494,4,2
AF5B98F,环西路-纬中路,2024-05-01 05:50:24.982,2024-05-01 06:37:04.494,3,2
AF5B98F,环西路-纬中路,2024-05-01 18:46:48.493,2024-05-01 19:54:07.913,4,2
AF5B98F,环西路-纬中路,2024-05-01 18:47:15.377,2024-05-01 19:54:07.913,3,2
AF5B98F,环西路-纬中路,2024-05-05 13:33:13.057,2024-05-05 14:10:05.516,3,2
AF5B9VE,经一路-纬中路,2024-05-04 09:07:45.141,2024-05-04 10:30:16.603,3,2
AF5B9VE,经一路-纬中路,2024-05-04 09:45:39.914,2024-05-04 10:48:27.426,3,3
AF5B9VE,环西路-纬中路,2024-05-04 09:43:57.226,2024-05-04 10:31:00.356,3,2
AF5BABX,经一路-纬中路,2024-05-02 18:40:59.529,2024-05-02 19:50:23.776,3,1
AF5BAEBK,环西路-纬中路,2024-05-02 08:29:25.007,2024-05-02 09:14:09.647,3,1
AF5BAEBK,环西路-纬中路,2024-05-03 19:11:44.354,2024-05-03 19:47:03.199,4,2
AF5BAEBK,环西路-纬中路,2024-05-03 19:11:49.839,2024-05-03 19:47:03.199,3,2
AF5BAEBK,经中路-环北路,2024-05-03 15:01:52.018,2024-05-03 15:44:30.958,3,2
AF5BAEBK,经中路-纬一路,2024-05-05 21:43:34.000,2024-05-05 22:22:08.000,3,2
AF5BBDEK,纬中路-景区出入口,2024-05-03 19:00:37.699,2024-05-03 20:08:32.363,3,7
AF5BBDEK,经中路-纬中路,2024-05-03 18:58:20.000,2024-05-03 20:14:48.000,6,7
AF5BBDEK,经中路-纬中路,2024-05-03 19:15:22.000,2024-05-03 20:14:48.000,5,5
AF5BBDEK,经中路-纬中路,2024-05-03 19:30:37.000,2024-05-03 20:14:48.000,4,3
AF5BBDEK,经中路-纬中路,2024-05-03 19:40:15.000,2024-05-03 20:14:48.000,3,2
AF5BC5E,纬中路-景区出入口,2024-05-03 18:28:10.272,2024-05-03 19:55:37.030,3,2
AF5BCDX,环西路-纬中路,2024-05-01 19:10:18.882,2024-05-01 20:27:44.349,3,1
AF5BCEF,环西路-纬中路,2024-05-04 08:50:39.271,2024-05-04 10:06:41.354,3,2
AF5BCH7,经中路-环北路,2024-05-05 15:21:00.592,2024-05-05 16:49:05.578,3,4
AF5BCH7,经中路-纬中路,2024-05-05 15:01:59.000,2024-05-05 16:05:54.000,3,5
AF5BCW9,环西路-纬中路,2024-05-01 09:56:59.777,2024-05-01 10:27:03.773,3,2
AF5BCW9,环西路-纬中路,2024-05-01 20:00:14.352,2024-05-01 21:11:30.721,3,3
AF5BCW9,经一路-纬中路,2024-05-01 10:18:28.501,2024-05-01 11:23:41.113,3,2
AF5BDC8,纬中路-景区出入口,2024-05-02 16:11:36.369,2024-05-02 17:35:45.579,3,3
AF5BDCCK,环西路-纬中路,2024-05-03 13:26:53.555,2024-05-03 14:36:39.627,4,4
AF5BDCCK,环西路-纬中路,2024-05-03 13:26:57.246,2024-05-03 14:36:39.627,3,4
AF5BDE4,环西路-纬中路,2024-05-01 15:38:52.059,2024-05-01 16:23:05.184,4,3
AF5BDE4,环西路-纬中路,2024-05-01 15:39:04.035,2024-05-01 16:23:05.184,3,3
AF5BF88,经中路-纬一路,2024-05-01 01:26:06.000,2024-05-01 02:54:48.000,3,1
AF5BGAB,经中路-环北路,2024-05-03 20:22:42.298,2024-05-03 21:26:38.021,3,3
AF5BH8C,经三路-纬中路,2024-05-01 17:50:36.756,2024-05-01 19:11:20.435,3,2
AF5BH8C,经二路-纬中路,2024-05-01 17:51:21.922,2024-05-01 19:13:54.922,3,2
AF5BH8C,经一路-纬中路,2024-05-01 17:51:55.618,2024-05-01 19:14:34.457,3,2
AF5BO86,经三路-纬中路,2024-05-04 05:37:06.180,2024-05-04 06:10:09.674,3,1
AF5BP87,环西路-纬中路,2024-05-01 09:31:03.107,2024-05-01 10:38:11.544,3,4
AF5C5DFM,环西路-纬中路,2024-05-01 16:44:51.886,2024-05-01 17:22:41.088,3,1
AF5C5DFM,环西路-纬中路,2024-05-05 19:37:41.019,2024-05-05 20:38:34.692,3,1
AF5C6E9,经中路-环北路,2024-05-01 17:49:16.441,2024-05-01 18:53:59.695,3,2
AF5C6E9,经一路-纬中路,2024-05-01 18:46:16.381,2024-05-01 19:36:04.282,3,1
AF5C6ID,环西路-纬中路,2024-05-05 12:26:40.296,2024-05-05 13:48:47.028,3,1
AF5C71C,环西路-纬中路,2024-05-02 13:49:29.524,2024-05-02 14:31:38.178,3,1
AF5C75F,环西路-纬中路,2024-05-02 06:31:44.770,2024-05-02 07:38:30.788,3,1
AF5C75F,环西路-纬中路,2024-05-03 06:39:53.862,2024-05-03 08:01:30.163,3,2
AF5C7BEM,环西路-纬中路,2024-05-02 09:35:37.161,2024-05-02 10:41:45.954,4,2
AF5C7BEM,环西路-纬中路,2024-05-02 09:36:23.173,2024-05-02 10:41:45.954,3,2
AF5C7SE,环西路-纬中路,2024-05-05 09:53:15.870,2024-05-05 10:50:16.761,3,3
AF5C95BM,经中路-环北路,2024-05-01 21:00:55.489,2024-05-01 22:23:19.889,3,4
AF5C95BM,经中路-环北路,2024-05-01 21:07:47.657,2024-05-01 22:31:12.290,3,5
AF5C95BM,经中路-纬中路,2024-05-02 23:49:15.000,2024-05-03 00:56:17.000,3,2
AF5C95BM,经中路-纬中路,2024-05-03 22:05:19.000,2024-05-03 23:19:55.000,5,3
AF5C95BM,经中路-纬中路,2024-05-03 22:29:23.000,2024-05-03 23:41:05.000,5,3
AF5C95BM,经中路-纬中路,2024-05-03 22:31:57.000,2024-05-03 23:41:05.000,4,3
AF5C95BM,经中路-纬中路,2024-05-03 22:48:46.000,2024-05-03 23:41:05.000,3,3
AF5C95BM,经中路-纬中路,2024-05-04 09:09:29.000,2024-05-04 10:37:00.000,3,7
AF5C95BM,经中路-纬中路,2024-05-05 00:22:12.000,2024-05-05 01:39:54.000,4,5
AF5C95BM,经中路-纬中路,2024-05-05 00:27:07.000,2024-05-05 01:39:54.000,3,5
AF5C95BM,环西路-纬中路,2024-05-01 10:30:27.371,2024-05-01 11:41:57.785,5,1
AF5C95BM,环西路-纬中路,2024-05-01 10:30:46.051,2024-05-01 11:41:57.785,4,1
AF5C95BM,环西路-纬中路,2024-05-01 11:06:40.187,2024-05-01 12:06:33.892,4,1
AF5C95BM,环西路-纬中路,2024-05-01 11:11:51.667,2024-05-01 12:06:33.892,3,1
AF5C95BM,环西路-纬中路,2024-05-01 21:38:31.367,2024-05-01 22:41:38.051,4,4
AF5C95BM,环西路-纬中路,2024-05-01 21:38:37.754,2024-05-01 22:41:38.051,3,4
AF5C95BM,环西路-纬中路,2024-05-02 23:30:53.878,2024-05-03 00:49:29.983,5,2
AF5C95BM,环西路-纬中路,2024-05-02 23:30:58.148,2024-05-03 00:49:29.983,4,2
AF5C95BM,环西路-纬中路,2024-05-03 00:05:02.152,2024-05-03 00:49:29.983,3,1
AF5C95BM,环西路-纬中路,2024-05-04 01:33:32.622,2024-05-04 02:27:04.899,6,4
AF5C95BM,环西路-纬中路,2024-05-04 01:33:37.615,2024-05-04 02:27:04.899,5,4
AF5C95BM,环西路-纬中路,2024-05-04 01:40:06.838,2024-05-04 02:27:04.899,4,4
AF5C95BM,环西路-纬中路,2024-05-04 01:51:42.714,2024-05-04 02:27:04.899,3,2
AF5C95BM,环西路-纬中路,2024-05-04 21:59:23.339,2024-05-04 23:12:30.764,3,1
AF5C95BM,环西路-纬中路,2024-05-04 22:42:30.764,2024-05-04 23:44:25.870,4,1
AF5C95BM,环西路-纬中路,2024-05-04 23:06:03.172,2024-05-04 23:44:25.870,3,1
AF5C95BM,环西路-纬中路,2024-05-05 00:30:37.941,2024-05-05 01:28:00.440,3,5
AF5C95BM,环西路-纬中路,2024-05-05 21:00:24.213,2024-05-05 22:25:08.779,4,2
AF5C95BM,环西路-纬中路,2024-05-05 21:00:28.899,2024-05-05 22:25:08.779,3,2
AF5C95BM,环西路-纬中路,2024-05-05 22:52:27.442,2024-05-05 23:33:15.916,3,1
AF5C95BM,经三路-纬中路,2024-05-03 22:00:41.086,2024-05-03 23:28:04.715,3,5
AF5C95BM,经一路-纬中路,2024-05-04 01:25:54.498,2024-05-04 02:09:21.537,3,3
AF5C95BM,经一路-纬中路,2024-05-04 21:17:31.615,2024-05-04 22:28:43.823,3,3
AF5C95BM,经一路-纬中路,2024-05-05 20:59:24.762,2024-05-05 21:42:53.933,3,2
AF5C95BM,纬中路-景区出入口,2024-05-03 22:06:14.874,2024-05-03 22:58:09.216,4,1
AF5C95BM,纬中路-景区出入口,2024-05-03 22:14:53.276,2024-05-03 22:58:09.216,3,1
AF5C95BM,纬中路-景区出入口,2024-05-05 00:23:18.511,2024-05-05 01:38:00.862,4,5
AF5C95BM,纬中路-景区出入口,2024-05-05 00:25:01.297,2024-05-05 01:38:00.862,3,5
AF5C9AB,环西路-纬中路,2024-05-01 20:27:59.821,2024-05-01 21:14:35.965,4,1
AF5C9AB,环西路-纬中路,2024-05-01 20:28:08.271,2024-05-01 21:14:35.965,3,1
AF5C9EX,纬中路-景区出入口,2024-05-01 22:23:25.680,2024-05-01 23:42:07.587,3,2
AF5C9EX,经五路-纬中路,2024-05-01 22:25:10.284,2024-05-01 23:44:39.564,3,2
AF5CA6T,环西路-纬中路,2024-05-02 07:40:16.727,2024-05-02 09:05:23.354,3,3
AF5CA87M,经一路-纬中路,2024-05-04 21:06:00.694,2024-05-04 22:10:27.818,3,5
AF5CA87M,环西路-纬中路,2024-05-02 22:53:16.993,2024-05-02 23:46:08.530,3,1
AF5CA87M,环西路-纬中路,2024-05-03 14:00:16.512,2024-05-03 14:56:07.126,3,1
AF5CA87M,环西路-纬中路,2024-05-03 21:46:55.790,2024-05-03 23:09:15.301,3,2
AF5CA87M,环西路-纬中路,2024-05-04 20:56:14.461,2024-05-04 22:08:58.955,4,5
AF5CA87M,环西路-纬中路,2024-05-04 21:00:32.618,2024-05-04 22:08:58.955,3,5
AF5CA87M,环西路-纬中路,2024-05-05 15:59:20.652,2024-05-05 16:43:15.237,4,3
AF5CA87M,环西路-纬中路,2024-05-05 15:59:27.017,2024-05-05 16:43:15.237,3,3
AF5CA87M,纬中路-景区出入口,2024-05-04 07:30:21.430,2024-05-04 08:09:43.737,3,3
AF5CA87M,经中路-纬中路,2024-05-04 06:48:46.000,2024-05-04 08:10:46.000,3,4
AF5CA87M,经二路-纬中路,2024-05-04 21:07:37.180,2024-05-04 22:11:03.623,3,5
AF5CA98K,环西路-纬中路,2024-05-01 14:18:15.713,2024-05-01 15:38:16.496,3,2
AF5CA98K,环西路-纬中路,2024-05-03 20:25:43.981,2024-05-03 21:47:29.371,4,1
AF5CA98K,环西路-纬中路,2024-05-03 20:25:48.195,2024-05-03 21:47:29.371,3,1
AF5CAC9M,经三路-纬中路,2024-05-03 09:18:36.706,2024-05-03 10:46:53.695,3,1
AF5CB1B,环西路-纬中路,2024-05-05 09:56:46.338,2024-05-05 10:32:01.950,4,2
AF5CB1B,环西路-纬中路,2024-05-05 09:56:50.104,2024-05-05 10:32:01.950,3,2
AF5CB7DM,环西路-纬中路,2024-05-04 08:32:58.502,2024-05-04 09:47:30.912,3,1
AF5CB7DM,环西路-纬中路,2024-05-04 14:50:17.645,2024-05-04 15:54:41.758,4,2
AF5CB7DM,环西路-纬中路,2024-05-04 14:50:20.469,2024-05-04 15:54:41.758,3,2
AF5CBECM,环西路-纬中路,2024-05-02 20:42:11.614,2024-05-02 21:12:16.567,3,1
AF5CCDB,环西路-纬中路,2024-05-05 20:50:56.410,2024-05-05 21:52:07.158,3,1
AF5CCR8,环西路-纬中路,2024-05-05 18:19:44.789,2024-05-05 18:49:53.092,3,1
AF5CDB8M,环西路-纬中路,2024-05-03 19:07:33.075,2024-05-03 19:52:15.910,4,3
AF5CDB8M,环西路-纬中路,2024-05-03 19:09:08.612,2024-05-03 19:52:15.910,3,3
AF5CDD2,环西路-纬中路,2024-05-05 12:01:03.016,2024-05-05 13:28:42.714,3,2
AF5CDME,环西路-纬中路,2024-05-02 20:38:18.350,2024-05-02 21:49:02.763,4,1
AF5CDME,环西路-纬中路,2024-05-02 20:40:29.394,2024-05-02 21:49:02.763,3,1
AF5CHE9,环西路-纬中路,2024-05-01 08:53:27.354,2024-05-01 09:54:03.910,3,1
AF5CLEF,环西路-纬中路,2024-05-03 07:52:37.918,2024-05-03 08:27:39.111,3,1
AF5CTD6,环西路-纬中路,2024-05-05 19:25:44.573,2024-05-05 20:26:26.078,4,1
AF5CTD6,环西路-纬中路,2024-05-05 19:34:34.564,2024-05-05 20:26:26.078,3,1
AF5CVE6,环西路-纬中路,2024-05-01 17:31:25.570,2024-05-01 18:04:20.067,3,3
AF5CVEB,环西路-纬中路,2024-05-01 13:00:54.913,2024-05-01 14:03:43.520,3,3
AF5CVEB,环西路-纬中路,2024-05-01 23:01:06.802,2024-05-01 23:34:49.457,3,6
AF5CVEB,环西路-纬中路,2024-05-02 18:29:31.576,2024-05-02 19:46:56.769,7,4
AF5CVEB,环西路-纬中路,2024-05-02 18:29:42.243,2024-05-02 19:46:56.769,6,4
AF5CVEB,环西路-纬中路,2024-05-02 18:36:13.651,2024-05-02 19:46:56.769,5,4
AF5CVEB,环西路-纬中路,2024-05-02 18:45:39.432,2024-05-02 19:46:56.769,4,3
AF5CVEB,环西路-纬中路,2024-05-02 18:45:52.715,2024-05-02 19:46:56.769,3,3
AF5CVEB,环西路-纬中路,2024-05-03 17:55:47.515,2024-05-03 19:18:00.119,6,3
AF5CVEB,环西路-纬中路,2024-05-03 17:59:04.378,2024-05-03 19:18:00.119,5,3
AF5CVEB,环西路-纬中路,2024-05-03 17:59:08.829,2024-05-03 19:18:00.119,4,3
AF5CVEB,环西路-纬中路,2024-05-03 18:16:04.605,2024-05-03 19:18:00.119,3,2
AF5CVEB,环西路-纬中路,2024-05-03 21:02:58.670,2024-05-03 22:18:56.468,4,8
AF5CVEB,环西路-纬中路,2024-05-03 21:25:55.845,2024-05-03 22:18:56.468,3,6
AF5CVEB,环西路-纬中路,2024-05-03 21:48:56.468,2024-05-03 23:11:02.417,3,10
AF5CVEB,环西路-纬中路,2024-05-04 08:14:20.396,2024-05-04 08:48:21.939,4,5
AF5CVEB,环西路-纬中路,2024-05-04 08:14:48.918,2024-05-04 08:48:21.939,3,5
AF5CVEB,环西路-纬中路,2024-05-05 08:23:33.487,2024-05-05 09:15:24.894,3,2
AF5CVEB,经一路-纬中路,2024-05-02 18:37:08.483,2024-05-02 19:53:08.398,3,4
AF5CVEB,经一路-纬中路,2024-05-03 20:53:35.836,2024-05-03 22:22:26.202,3,8
AF5CVEB,经二路-纬中路,2024-05-02 18:37:34.835,2024-05-02 19:53:40.857,3,4
AF5CVEB,经中路-环北路,2024-05-01 20:10:28.431,2024-05-01 21:21:19.467,3,5
AF5CVEB,经中路-环北路,2024-05-02 21:27:14.304,2024-05-02 22:19:18.327,3,3
AF5CVEB,经中路-纬一路,2024-05-01 22:08:27.000,2024-05-01 22:56:27.000,3,5
AF5CVEB,经中路-纬一路,2024-05-04 17:05:41.000,2024-05-04 17:39:18.000,3,2
AF5CVEB,经三路-纬中路,2024-05-01 20:05:21.123,2024-05-01 21:08:49.497,3,5
AF5CVEB,经三路-纬中路,2024-05-01 23:10:31.969,2024-05-01 23:47:28.675,4,6
AF5CVEB,经三路-纬中路,2024-05-01 23:12:06.510,2024-05-01 23:47:28.675,3,6
AF5CVEB,经三路-纬中路,2024-05-03 21:29:59.539,2024-05-03 22:25:34.169,3,6
AF5CVEB,经中路-纬中路,2024-05-03 19:20:40.000,2024-05-03 20:47:43.000,3,5
AF5CVEB,经中路-纬中路,2024-05-04 07:51:59.000,2024-05-04 09:05:04.000,3,9
AF5CVEB,经中路-纬中路,2024-05-04 08:34:45.000,2024-05-04 09:51:13.000,3,6
AF5CVEB,经中路-纬中路,2024-05-04 19:32:13.000,2024-05-04 20:43:30.000,5,4
AF5CVEB,经中路-纬中路,2024-05-04 19:36:04.000,2024-05-04 20:43:30.000,4,4
AF5CVEB,经中路-纬中路,2024-05-04 19:45:06.000,2024-05-04 20:43:30.000,3,4
AF5CVEB,经中路-纬中路,2024-05-05 07:43:33.000,2024-05-05 08:31:00.000,3,5
AF5CVEB,纬中路-景区出入口,2024-05-03 21:33:59.129,2024-05-03 22:41:16.112,5,8
AF5CVEB,纬中路-景区出入口,2024-05-03 21:36:35.931,2024-05-03 22:41:16.112,4,8
AF5CVEB,纬中路-景区出入口,2024-05-03 21:59:08.927,2024-05-03 22:41:16.112,3,6
AF5CVEB,纬中路-景区出入口,2024-05-04 07:54:00.973,2024-05-04 09:14:49.329,3,9
AF5CVEB,纬中路-景区出入口,2024-05-04 08:32:09.221,2024-05-04 09:41:34.825,3,7
AF5CX8B,环西路-纬中路,2024-05-05 13:32:13.254,2024-05-05 14:28:45.497,4,1
AF5CX8B,环西路-纬中路,2024-05-05 13:32:17.740,2024-05-05 14:28:45.497,3,1
AF5D456K,经中路-纬一路,2024-05-05 18:29:58.000,2024-05-05 19:17:48.000,3,2
AF5D478M,环西路-纬中路,2024-05-04 12:48:34.219,2024-05-04 13:41:55.702,3,2
AF5D4A8K,经中路-纬中路,2024-05-03 22:05:50.000,2024-05-03 22:42:56.000,3,5
AF5D4C7K,环西路-纬中路,2024-05-05 17:04:36.713,2024-05-05 17:39:18.669,3,1
AF5D566K,环西路-纬中路,2024-05-01 13:04:44.016,2024-05-01 14:18:47.659,4,3
AF5D566K,环西路-纬中路,2024-05-01 13:04:47.756,2024-05-01 14:18:47.659,3,3
AF5D566K,环西路-纬中路,2024-05-01 13:43:22.673,2024-05-01 15:01:49.002,3,4
AF5D6AZ,环西路-纬中路,2024-05-04 12:26:50.497,2024-05-04 13:30:36.312,3,1
AF5D6D9K,环西路-纬中路,2024-05-01 17:11:46.187,2024-05-01 18:40:32.128,4,2
AF5D6D9K,环西路-纬中路,2024-05-01 17:11:53.158,2024-05-01 18:40:32.128,3,2
AF5D75X,环西路-纬中路,2024-05-05 11:40:13.074,2024-05-05 12:28:57.682,3,1
AF5D77X,经中路-纬一路,2024-05-04 10:21:56.000,2024-05-04 11:48:20.000,3,2
AF5D77X,经中路-纬一路,2024-05-04 10:30:10.000,2024-05-04 11:56:18.000,3,2
AF5D77X,经中路-纬一路,2024-05-04 11:18:20.000,2024-05-04 12:29:58.000,3,2
AF5D77X,经中路-纬中路,2024-05-04 10:23:53.000,2024-05-04 11:50:28.000,3,2
AF5D77X,经中路-纬中路,2024-05-04 10:28:50.000,2024-05-04 11:55:30.000,3,2
AF5D7BCK,经三路-纬中路,2024-05-01 11:36:31.498,2024-05-01 12:57:02.170,3,3
AF5D7D6K,经中路-纬一路,2024-05-05 08:15:06.000,2024-05-05 09:05:08.000,3,1
AF5D7E6K,环西路-纬中路,2024-05-01 07:59:28.512,2024-05-01 08:35:14.415,3,1
AF5D7E6K,环西路-纬中路,2024-05-03 12:39:14.187,2024-05-03 13:52:47.590,6,2
AF5D7E6K,环西路-纬中路,2024-05-03 12:48:36.189,2024-05-03 13:52:47.590,5,2
AF5D7E6K,环西路-纬中路,2024-05-03 13:09:48.329,2024-05-03 13:52:47.590,4,1
AF5D7E6K,环西路-纬中路,2024-05-03 13:22:44.349,2024-05-03 13:52:47.590,3,1
AF5D7EFK,环西路-纬中路,2024-05-04 09:55:32.056,2024-05-04 10:48:01.878,3,2
AF5D95BK,经一路-纬中路,2024-05-02 19:42:11.843,2024-05-02 20:18:29.572,3,4
AF5D95BK,环西路-纬中路,2024-05-01 16:17:03.129,2024-05-01 16:58:13.505,3,2
AF5D95BK,环西路-纬中路,2024-05-01 18:43:18.712,2024-05-01 19:59:07.162,3,3
AF5D95BK,环西路-纬中路,2024-05-02 13:11:58.597,2024-05-02 14:00:53.542,4,3
AF5D95BK,环西路-纬中路,2024-05-02 13:12:06.338,2024-05-02 14:00:53.542,3,3
AF5D95BK,环西路-纬中路,2024-05-02 13:20:03.540,2024-05-02 14:44:34.191,3,6
